time	open	high	low	close	volume
2010-04-14	10.0	10.0	10.0	10.0	300730
2010-04-15	10.47	10.47	9.64	9.9	115180
2010-04-16	9.9	9.9	9.77	9.9	40500
2010-04-19	9.98	10.0	9.9	9.98	65670
2010-04-20	10.16	10.16	10.03	10.16	257630
2010-04-21	10.16	10.19	10.11	10.11	115690
2010-04-22	10.11	10.61	10.11	10.29	304480
2010-04-26	10.43	10.8	10.29	10.8	418040
2010-04-27	11.3	11.32	11.09	11.32	211120
2010-04-28	11.88	11.88	11.85	11.88	125120
2010-04-29	12.46	12.46	12.43	12.46	265920
2010-05-04	12.99	13.06	12.67	13.06	498340
2010-05-05	12.93	13.59	12.93	13.59	316340
2010-05-06	14.12	14.12	13.33	13.59	219420
2010-05-07	12.96	13.46	12.93	12.93	165080
2010-05-10	12.35	12.41	12.3	12.3	285430
2010-05-11	11.88	12.14	11.69	11.69	261630
2010-05-12	11.14	11.56	11.11	11.11	150350
2010-05-13	10.93	11.67	10.87	11.51	283660
2010-05-14	11.98	11.98	11.61	11.85	25640
2010-05-17	11.85	11.85	11.27	11.27	74950
2010-05-18	11.35	11.35	10.72	10.72	154960
2010-05-19	10.29	10.72	10.19	10.19	154380
2010-05-20	9.74	10.69	9.69	10.69	71910
2010-05-21	10.16	10.16	10.16	10.16	48130
2010-05-24	9.82	10.21	9.66	10.21	89480
2010-05-25	10.21	10.29	9.77	9.77	25750
2010-05-26	9.77	10.19	9.77	10.19	72800
2010-05-27	9.98	10.4	9.98	9.98	17910
2010-05-28	10.45	10.45	10.4	10.45	160990
2010-05-31	10.82	10.95	10.29	10.95	162530
2010-06-01	10.98	11.09	10.56	10.95	126600
2010-06-02	10.93	11.06	10.56	11.06	80890
2010-06-03	11.09	11.35	11.06	11.09	121800
2010-06-04	10.82	11.03	10.58	11.03	165700
2010-06-07	10.53	11.03	10.53	10.56	60010
2010-06-08	10.19	10.69	10.19	10.27	13930
2010-06-09	10.74	10.74	10.27	10.29	142850
2010-06-10	10.56	10.66	10.21	10.66	40940
2010-06-11	10.77	10.95	10.74	10.8	91460
2010-06-14	10.61	11.09	10.61	10.82	90620
2010-06-15	10.82	10.85	10.77	10.85	66430
2010-06-16	10.85	11.01	10.85	10.85	55290
2010-06-17	10.87	10.93	10.56	10.93	52360
2010-06-18	10.93	11.06	10.82	11.06	134620
2010-06-21	11.06	11.27	10.95	11.06	169340
2010-06-22	10.85	11.09	10.82	10.85	17700
2010-06-23	10.82	10.95	10.61	10.82	27040
2010-06-24	10.74	10.82	10.74	10.82	108310
2010-06-25	10.48	10.77	10.43	10.77	145250
2010-06-28	10.77	10.77	10.45	10.56	33060
2010-06-29	10.77	10.77	10.56	10.56	43700
2010-06-30	10.19	10.29	10.03	10.03	91110
2010-07-01	10.48	10.48	10.16	10.29	15700
2010-07-02	10.4	10.4	10.19	10.19	17750
2010-07-05	10.29	10.29	10.16	10.27	22920
2010-07-06	10.03	10.24	10.03	10.24	39800
2010-07-07	10.03	10.27	10.03	10.03	24250
2010-07-08	10.16	10.16	9.84	10.16	33510
2010-07-09	10.29	10.29	10.03	10.16	24910
2010-07-12	9.79	10.19	9.79	9.79	33700
2010-07-13	9.79	10.27	9.79	10.27	42840
2010-07-14	10.37	10.4	10.24	10.37	97880
2010-07-15	10.37	10.37	10.03	10.27	12050
2010-07-16	10.27	10.27	10.03	10.24	39690
2010-07-19	10.21	10.24	10.21	10.21	20500
2010-07-20	10.21	10.37	10.21	10.37	91690
2010-07-21	10.37	10.4	10.29	10.4	92060
2010-07-22	10.21	10.29	10.21	10.21	15000
2010-07-23	10.21	10.35	10.16	10.21	36500
2010-07-26	10.27	10.27	10.08	10.27	22550
2010-07-27	10.29	10.29	10.21	10.29	38500
2010-07-28	10.27	10.27	9.95	10.27	47600
2010-07-29	10.03	10.03	10.03	10.03	24570
2010-07-30	10.0	10.29	10.0	10.29	28540
2010-08-02	10.24	10.24	10.03	10.24	27460
2010-08-03	10.24	10.24	10.24	10.24	25590
