time	open	high	low	close	volume
2012-04-11	5.66	5.66	5.66	5.66	100
2012-04-12	5.37	5.49	5.37	5.49	110
2012-04-13	5.23	5.23	5.23	5.23	1150
2012-04-16	5.23	5.23	4.98	4.98	1520
2012-04-17	4.98	4.98	4.98	4.98	1840
2012-04-18	5.2	5.2	5.2	5.2	70
2012-04-19	5.2	5.2	5.2	5.2	2100
2012-04-20	4.95	4.95	4.95	4.95	10
2012-04-23	5.09	5.09	5.09	5.09	2000
2012-04-24	5.09	5.09	5.09	5.09	1500
2012-04-25	5.32	5.32	5.32	5.32	10
2012-04-26	5.57	5.57	5.57	5.57	70
2012-04-27	5.71	5.71	5.71	5.71	500
2012-05-02	5.83	5.83	5.83	5.83	0
2012-05-03	5.94	6.11	5.94	6.11	3030
2012-05-04	6.11	6.39	6.11	6.39	1210
2012-05-07	6.7	6.7	6.7	6.7	1700
2012-05-08	6.96	6.96	6.96	6.96	20
2012-05-09	6.96	6.96	6.96	6.96	0
2012-05-10	6.78	6.93	6.63	6.93	820
2012-05-11	6.78	6.78	6.78	6.78	500
2012-05-14	6.52	6.52	6.52	6.52	100
2012-05-15	6.31	6.31	6.28	6.28	200
2012-05-16	6.07	6.28	5.99	5.99	5200
2012-05-17	5.78	5.78	5.69	5.69	520
2012-05-18	5.69	5.69	5.43	5.43	1570
2012-05-21	5.69	5.69	5.69	5.69	260
2012-05-22	5.9	5.96	5.9	5.96	2130
2012-05-23	5.75	5.96	5.75	5.96	1000
2012-05-24	6.02	6.04	6.02	6.04	800
2012-05-25	5.78	6.31	5.75	6.31	280
2012-05-28	6.31	6.31	6.31	6.31	0
2012-05-29	6.31	6.31	6.31	6.31	0
2012-05-30	6.02	6.02	6.02	6.02	10
2012-05-31	5.78	6.19	5.78	6.02	1280
2012-06-01	6.02	6.07	6.02	6.07	90
2012-06-04	6.02	6.02	6.02	6.02	500
2012-06-05	6.02	6.02	6.02	6.02	0
2012-06-06	6.07	6.07	6.07	6.07	2070
2012-06-07	5.93	6.13	5.93	6.13	630
2012-06-08	6.19	6.43	6.16	6.43	8120
2012-06-11	6.72	6.72	6.16	6.16	790
2012-06-12	6.16	6.46	6.16	6.46	100
2012-06-13	6.46	6.75	6.16	6.75	13240
2012-06-14	6.43	6.43	6.43	6.43	2000
2012-06-15	6.43	6.43	6.43	6.43	2000
2012-06-18	6.43	6.72	6.43	6.72	13020
2012-06-19	6.72	6.72	6.49	6.49	2100
2012-06-20	6.49	6.78	6.49	6.78	9180
2012-06-21	6.55	6.55	6.49	6.49	4400
2012-06-22	6.49	6.52	6.49	6.52	18300
2012-06-25	6.52	6.55	6.52	6.55	2220
2012-06-26	6.49	6.55	6.49	6.55	2600
2012-06-27	6.72	6.87	6.34	6.78	10950
2012-06-28	6.46	6.46	6.46	6.46	120
2012-06-29	6.75	6.75	6.55	6.55	260
2012-07-02	6.87	6.87	6.63	6.63	6270
2012-07-03	6.96	6.96	6.96	6.96	1730
2012-07-04	6.96	6.96	6.96	6.96	0
2012-07-05	7.08	7.08	7.08	7.08	6240
2012-07-06	7.05	7.05	6.93	6.93	440
2012-07-09	6.6	7.08	6.6	6.66	6020
2012-07-10	6.99	6.99	6.99	6.99	2500
2012-07-11	6.72	7.08	6.72	7.08	100
2012-07-12	7.08	7.08	7.08	7.08	0
2012-07-13	7.08	7.08	7.08	7.08	710
2012-07-16	6.93	7.05	6.93	7.05	910
2012-07-17	6.78	7.08	6.78	7.08	130
2012-07-18	7.08	7.08	7.08	7.08	0
2012-07-19	7.02	7.05	7.02	7.05	5360
2012-07-20	7.08	7.08	7.08	7.08	7340
2012-07-23	6.96	7.05	6.78	6.78	5030
2012-07-24	6.84	6.84	6.84	6.84	270
2012-07-25	6.78	6.78	6.78	6.78	10
2012-07-26	6.78	6.78	6.78	6.78	10
2012-07-27	6.78	6.78	6.78	6.78	1350
2012-07-30	6.93	6.93	6.78	6.78	8390
2012-07-31	6.78	6.9	6.78	6.9	5130
2012-08-01	6.87	6.87	6.87	6.87	1320
2012-08-02	6.87	6.87	6.87	6.87	0
2012-08-03	6.84	6.84	6.81	6.81	150
2012-08-06	6.81	6.87	6.81	6.87	5560
2012-08-07	6.87	6.9	6.84	6.9	1960
2012-08-08	6.93	7.08	6.93	7.08	3100
2012-08-09	7.08	7.08	7.08	7.08	0
2012-08-10	7.08	7.08	7.08	7.08	0
2012-08-13	7.08	7.08	7.08	7.08	1100
2012-08-14	7.08	7.08	7.08	7.08	10
2012-08-15	7.08	7.11	7.08	7.11	110
2012-08-16	7.11	7.11	7.11	7.11	0
2012-08-17	7.11	7.11	7.11	7.11	0
2012-08-20	7.11	7.11	7.11	7.11	0
2012-08-21	7.08	7.08	6.84	6.84	3120
2012-08-22	6.84	6.84	6.84	6.84	90
2012-08-23	6.66	6.69	6.55	6.55	4250
2012-08-24	6.55	6.55	6.55	6.55	0
2012-08-27	6.69	6.87	6.69	6.87	2560
2012-08-28	6.96	6.96	6.96	6.96	1000
2012-08-29	6.96	6.96	6.96	6.96	3330
2012-08-30	7.05	7.05	7.05	7.05	2020
2012-08-31	7.08	7.08	6.96	7.05	3700
2012-09-04	6.9	6.9	6.87	6.87	2300
2012-09-05	6.87	6.87	6.87	6.87	0
2012-09-06	6.93	7.08	6.93	7.08	2540
2012-09-07	7.08	7.08	7.08	7.08	0
2012-09-10	7.08	7.08	6.96	7.02	2720
2012-09-11	7.02	7.02	7.02	7.02	10
