	time	open	high	low	close	volume
0	2009-12-24	7.92	8.31	7.48	7.48	15300
1	2009-12-25	7.36	7.36	7.36	7.36	6600
2	2009-12-28	6.85	6.85	6.85	6.85	100
3	2009-12-29	6.37	6.37	6.37	6.37	1700
4	2009-12-30	5.94	5.94	5.94	5.94	500
5	2009-12-31	5.54	5.58	5.54	5.54	43100
6	2010-01-04	5.27	5.9	5.27	5.9	40600
7	2010-01-05	6.18	6.18	5.94	5.94	6500
8	2010-01-06	5.74	5.94	5.74	5.94	400
9	2010-01-07	5.74	5.74	5.38	5.42	19800
10	2010-01-08	5.7	5.82	5.38	5.38	24300
11	2010-01-11	5.74	5.74	5.46	5.54	5200
12	2010-01-12	5.54	5.54	5.35	5.35	16500
13	2010-01-13	5.82	5.82	5.15	5.66	7700
14	2010-01-14	5.54	5.78	5.54	5.78	39300
15	2010-01-15	6.02	6.06	6.02	6.06	67200
16	2010-01-18	6.41	6.41	5.78	6.06	15500
17	2010-01-19	6.34	6.34	5.86	6.26	6700
18	2010-01-20	5.86	5.9	5.82	5.9	21800
19	2010-01-21	5.78	5.94	5.58	5.74	10100
20	2010-01-22	5.38	6.02	5.38	6.02	18600
21	2010-01-25	5.54	6.02	5.54	5.98	10400
22	2010-01-26	6.14	6.26	5.94	6.14	15500
23	2010-01-27	6.02	6.02	5.86	5.94	5100
24	2010-01-28	5.66	5.74	5.54	5.74	15300
25	2010-01-29	5.62	5.62	5.62	5.62	3100
26	2010-02-01	5.86	5.86	5.86	5.86	100
27	2010-02-02	5.86	5.86	5.82	5.82	800
28	2010-02-03	5.94	5.94	5.94	5.94	1000
29	2010-02-04	5.9	5.9	5.9	5.9	600
30	2010-02-05	5.74	5.9	5.66	5.66	3500
31	2010-02-08	5.54	5.54	5.42	5.42	12900
32	2010-02-09	5.54	5.54	5.54	5.54	200
33	2010-02-10	5.54	5.54	5.54	5.54	5000
34	2010-02-11	5.54	5.54	5.54	5.54	1000
35	2010-02-12	5.54	5.66	5.54	5.58	15400
36	2010-02-22	5.54	5.94	5.54	5.58	2800
37	2010-02-23	5.54	5.54	5.27	5.27	3400
38	2010-02-24	5.54	5.54	5.15	5.15	2400
39	2010-02-25	5.62	5.62	5.62	5.62	100
40	2010-02-26	5.58	5.58	5.58	5.58	1000
41	2010-03-01	5.58	5.58	5.58	5.58	900
42	2010-03-02	5.58	5.58	5.31	5.31	2000
43	2010-03-03	5.54	5.54	5.46	5.5	4700
44	2010-03-04	5.15	5.15	5.15	5.15	500
45	2010-03-05	5.15	5.27	5.15	5.23	10100
46	2010-03-08	5.31	5.58	5.23	5.58	26300
47	2010-03-09	5.66	5.66	5.58	5.66	43000
48	2010-03-10	5.86	5.86	5.86	5.86	200
49	2010-03-11	5.54	5.62	5.54	5.58	4600
50	2010-03-12	5.54	5.58	5.54	5.54	9900
51	2010-03-15	5.54	5.54	5.42	5.54	19900
52	2010-03-16	5.54	5.82	5.46	5.58	14800
53	2010-03-17	5.9	5.98	5.74	5.98	73200
54	2010-03-18	6.37	6.37	6.34	6.37	81700
55	2010-03-19	6.81	6.81	6.73	6.81	181000
56	2010-03-22	7.29	7.29	6.89	7.29	258400
57	2010-03-23	7.68	7.68	7.33	7.68	211800
58	2010-03-24	8.04	8.04	7.17	7.44	105600
59	2010-03-25	7.33	7.33	6.89	6.89	175900
60	2010-03-26	7.09	7.4	7.09	7.4	166900
61	2010-03-29	7.88	7.88	7.52	7.88	469800
62	2010-03-30	8.35	8.35	8.31	8.35	423300
63	2010-03-31	8.91	8.91	8.63	8.71	519600
64	2010-04-01	8.28	8.83	8.28	8.59	313400
65	2010-04-02	8.39	8.95	8.12	8.95	392500
66	2010-04-05	9.46	9.46	9.46	9.46	155600
67	2010-04-06	10.1	10.1	9.74	10.1	236800
68	2010-04-07	10.77	10.77	10.65	10.77	225500
69	2010-04-08	11.48	11.52	10.89	11.52	839000
70	2010-04-09	12.16	12.23	11.36	11.56	359600
71	2010-04-12	11.88	12.75	11.09	11.09	400500
72	2010-04-13	10.65	11.48	10.65	11.09	386100
73	2010-04-14	10.77	11.44	10.77	11.44	56000
74	2010-04-15	12.16	12.16	12.16	12.16	31100
75	2010-04-16	12.99	12.99	12.99	12.99	31400
76	2010-04-19	13.86	13.86	13.07	13.86	434000
77	2010-04-20	14.77	14.77	14.73	14.77	338200
78	2010-04-21	15.76	15.8	14.49	15.76	531100
79	2010-04-22	16.43	16.59	14.65	14.69	360200
80	2010-04-26	14.73	16.27	14.45	15.8	363500
81	2010-04-27	15.84	16.08	15.28	15.64	244400
82	2010-04-28	15.24	15.28	14.61	14.85	363200
83	2010-04-29	14.65	15.76	14.45	15.76	570500
84	2010-05-04	16.63	16.63	15.36	16.63	412100
85	2010-05-05	15.88	16.23	15.44	15.64	151900
86	2010-05-06	15.44	16.63	14.89	15.92	234300
87	2010-05-07	15.68	16.23	14.61	14.85	359600
88	2010-05-10	14.14	14.65	14.14	14.14	205300
89	2010-05-11	14.17	15.16	13.19	13.42	210900
90	2010-05-12	13.07	13.19	13.07	13.07	7000
91	2010-05-13	12.16	13.03	12.16	12.16	127600
92	2010-05-14	11.36	12.08	11.36	11.8	233700
93	2010-05-17	11.72	12.27	11.21	11.48	167600
94	2010-05-18	11.13	11.48	11.09	11.09	40200
95	2010-05-19	10.41	10.49	10.33	10.33	6900
96	2010-05-20	10.29	10.29	9.62	9.62	247700
97	2010-05-21	9.03	9.03	9.03	9.03	19400
98	2010-05-24	8.43	9.5	8.43	8.59	112700
99	2010-05-25	7.96	9.11	7.96	8.83	137100
100	2010-05-26	8.91	9.27	8.83	9.27	24500
101	2010-05-27	9.78	9.78	9.7	9.78	108000
102	2010-05-28	10.45	10.45	10.45	10.45	3800
103	2010-05-31	11.17	11.17	10.89	11.17	312100
104	2010-06-01	11.68	11.68	10.49	11.64	182200
105	2010-06-02	11.32	12.12	11.09	11.96	171800
106	2010-06-03	12.47	12.51	11.21	11.21	96800
107	2010-06-04	10.97	11.48	10.85	10.97	160500
108	2010-06-07	10.29	10.65	10.29	10.29	77500
109	2010-06-08	9.58	10.89	9.58	10.29	162900
110	2010-06-09	10.65	10.73	10.57	10.73	160600
111	2010-06-10	10.69	11.05	10.49	10.73	51100
112	2010-06-11	11.36	11.4	10.37	10.69	94200
113	2010-06-14	10.49	11.56	10.49	11.56	243600
114	2010-06-15	12.04	12.08	11.17	11.48	147100
115	2010-06-16	11.84	12.39	11.52	11.76	144300
116	2010-06-17	12.04	12.27	11.17	11.24	109800
117	2010-06-18	11.4	11.84	11.09	11.32	86100
118	2010-06-21	10.69	12.16	10.69	12.16	266500
119	2010-06-22	12.27	12.71	12.08	12.67	369300
120	2010-06-23	11.8	12.63	11.8	12.08	82200
121	2010-06-24	12.2	12.27	11.52	11.84	96100
122	2010-06-25	11.21	11.84	11.17	11.28	139800
123	2010-06-28	11.17	11.48	11.09	11.4	68100
124	2010-06-29	11.48	11.88	11.13	11.44	76400
125	2010-06-30	11.09	11.28	10.97	11.13	126200
126	2010-07-01	11.17	11.17	10.69	10.89	95700
127	2010-07-02	10.77	10.89	10.69	10.81	123100
128	2010-07-05	10.81	11.52	10.81	11.28	54100
129	2010-07-06	11.48	11.48	10.69	10.77	59400
130	2010-07-07	10.97	11.09	10.37	10.69	61600
131	2010-07-08	10.93	10.93	10.49	10.65	81600
132	2010-07-09	11.4	11.4	10.69	11.01	94800
133	2010-07-12	10.77	11.17	10.69	11.09	60300
134	2010-07-13	11.4	11.44	11.09	11.32	87800
135	2010-07-14	11.48	11.48	10.89	11.05	115200
136	2010-07-15	11.24	11.24	10.85	10.85	62700
137	2010-07-16	10.89	11.09	10.85	10.85	114200
138	2010-07-19	11.68	11.68	11.62	11.68	106500
139	2010-07-20	12.13	12.18	11.32	11.42	102200
140	2010-07-21	11.68	11.68	11.37	11.37	66200
141	2010-07-22	11.22	11.22	10.86	10.91	55800
142	2010-07-23	10.91	11.52	10.91	11.42	85600
143	2010-07-26	11.42	11.42	11.02	11.02	47900
144	2010-07-27	11.17	11.22	10.76	10.81	52900
145	2010-07-28	10.61	10.61	10.15	10.41	32100
146	2010-07-29	10.86	10.86	10.0	10.05	90300
147	2010-07-30	10.3	10.56	9.95	10.3	79600
148	2010-08-02	10.41	10.41	10.05	10.15	31900
149	2010-08-03	9.8	9.9	9.44	9.44	75000
150	2010-08-04	9.14	9.14	8.93	8.98	95000
151	2010-08-05	9.29	9.54	8.93	9.54	71900
152	2010-08-06	9.39	9.85	9.39	9.54	60900
153	2010-08-09	9.9	9.9	8.93	8.93	66400
154	2010-08-10	8.68	8.68	8.33	8.38	87400
155	2010-08-11	8.68	8.78	8.33	8.78	49400
156	2010-08-12	8.58	8.63	8.02	8.02	88000
157	2010-08-13	8.22	8.58	8.12	8.58	25700
158	2010-08-16	8.53	8.83	8.53	8.83	69200
159	2010-08-17	8.88	8.88	8.58	8.63	21700
160	2010-08-18	8.22	8.38	8.22	8.27	28600
161	2010-08-19	8.12	8.22	7.82	8.12	15800
162	2010-08-20	8.27	8.27	7.56	7.82	27700
163	2010-08-23	7.87	7.87	7.51	7.72	14000
