	time	open	high	low	close	volume
0	2009-08-11	5.71	5.71	4.47	5.01	118500
1	2009-08-12	4.76	5.04	4.63	4.76	30600
2	2009-08-13	4.61	4.61	4.55	4.55	58100
3	2009-08-14	4.25	4.61	4.25	4.59	72400
4	2009-08-17	4.47	4.63	4.47	4.63	36800
5	2009-08-18	4.57	4.72	4.57	4.61	25500
6	2009-08-19	4.61	4.61	4.38	4.47	20500
7	2009-08-20	4.49	4.49	4.38	4.38	20600
8	2009-08-21	4.47	4.51	4.38	4.4	35200
9	2009-08-24	4.47	4.47	4.3	4.38	26700
10	2009-08-25	4.36	4.36	4.21	4.26	12500
11	2009-08-26	4.28	4.47	4.28	4.38	35100
12	2009-08-27	4.42	4.42	4.38	4.38	20900
13	2009-08-28	4.47	4.55	4.4	4.55	49000
14	2009-08-31	4.66	4.74	4.57	4.74	83200
15	2009-09-01	4.87	4.87	4.68	4.76	45900
16	2009-09-03	4.74	4.8	4.57	4.74	34800
17	2009-09-04	4.7	4.76	4.61	4.7	30300
18	2009-09-07	4.53	4.7	4.38	4.59	17800
19	2009-09-08	4.84	4.84	4.53	4.57	48200
20	2009-09-09	4.74	4.74	4.57	4.61	21400
21	2009-09-10	4.76	4.85	4.61	4.7	36600
22	2009-09-11	4.68	4.76	4.68	4.76	64700
23	2009-09-14	4.76	4.76	4.7	4.72	35100
24	2009-09-15	5.06	5.06	4.64	4.64	22400
25	2009-09-16	4.72	4.72	4.55	4.55	13500
26	2009-09-17	4.51	4.53	4.28	4.28	29300
27	2009-09-18	4.42	4.57	4.42	4.53	18400
28	2009-09-21	4.55	4.57	4.51	4.51	20900
29	2009-09-22	4.55	4.59	4.4	4.47	30700
30	2009-09-23	4.66	4.66	4.38	4.47	20400
31	2009-09-24	4.45	4.55	4.4	4.53	17200
32	2009-09-25	4.47	4.55	4.44	4.53	12200
33	2009-09-28	4.47	4.57	4.38	4.57	40400
34	2009-09-29	4.57	4.64	4.51	4.64	36300
35	2009-09-30	4.59	4.89	4.59	4.89	251900
36	2009-10-01	5.1	5.1	5.04	5.1	157100
37	2009-10-02	5.1	5.1	4.76	5.06	105500
38	2009-10-05	4.95	4.95	4.8	4.8	36200
39	2009-10-06	4.8	4.95	4.61	4.89	91000
40	2009-10-07	4.95	5.03	4.87	4.91	93000
41	2009-10-08	5.29	5.31	5.01	5.31	224100
42	2009-10-09	5.58	5.58	5.22	5.22	80300
43	2009-10-12	5.71	5.71	5.35	5.69	224300
44	2009-10-13	5.69	5.71	5.52	5.52	79300
45	2009-10-14	5.52	5.52	5.29	5.46	83000
46	2009-10-15	5.71	5.75	5.44	5.48	91900
47	2009-10-16	5.56	5.62	5.22	5.29	71500
48	2009-10-19	5.24	5.33	4.99	5.29	84700
49	2009-10-20	5.24	5.43	5.24	5.33	135800
50	2009-10-21	5.52	5.52	5.33	5.39	93700
51	2009-10-22	5.39	5.75	5.39	5.75	279700
52	2009-10-23	6.05	6.05	5.83	6.05	438300
53	2009-10-26	6.45	6.45	6.19	6.45	142800
54	2009-10-27	6.85	6.89	6.02	6.11	280600
55	2009-10-28	6.17	6.24	5.83	5.83	103200
56	2009-10-29	5.48	5.48	5.48	5.48	42700
57	2009-10-30	5.62	5.83	5.33	5.75	136800
58	2009-11-02	5.33	5.43	5.33	5.33	89800
59	2009-11-03	5.14	5.31	4.97	4.97	93400
60	2009-11-04	5.01	5.33	4.76	5.03	69100
61	2009-11-05	5.14	5.41	5.1	5.41	78700
62	2009-11-06	5.52	5.52	5.14	5.22	62300
63	2009-11-09	5.24	5.44	4.91	5.03	118900
64	2009-11-10	5.33	5.33	4.87	5.1	55400
65	2009-11-11	5.14	5.18	5.06	5.12	55300
66	2009-11-12	5.16	5.2	5.1	5.14	20500
67	2009-11-13	4.95	5.14	4.8	5.03	18800
68	2009-11-16	5.01	5.22	4.95	5.03	34900
69	2009-11-17	5.24	5.24	4.97	5.01	22000
70	2009-11-18	4.95	5.08	4.91	5.08	27600
71	2009-11-19	5.16	5.16	4.97	5.01	28500
72	2009-11-20	5.06	5.06	4.93	5.03	26600
73	2009-11-23	4.95	4.95	4.85	4.87	22000
74	2009-11-24	4.84	4.84	4.68	4.76	13300
75	2009-11-25	4.66	4.66	4.45	4.45	35200
76	2009-11-26	4.15	4.15	4.15	4.15	27400
77	2009-11-27	3.86	4.38	3.86	3.9	52300
78	2009-11-30	4.15	4.26	4.0	4.26	52600
79	2009-12-01	4.38	4.45	4.38	4.45	34100
80	2009-12-02	4.44	4.45	4.13	4.19	31100
81	2009-12-03	4.45	4.45	4.09	4.34	14700
82	2009-12-04	4.09	4.19	4.02	4.19	6000
83	2009-12-07	4.19	4.19	4.13	4.17	18400
84	2009-12-08	4.0	4.09	3.9	4.0	12400
85	2009-12-09	3.81	3.81	3.71	3.77	45000
86	2009-12-10	3.62	3.81	3.6	3.62	30800
87	2009-12-11	3.48	3.5	3.41	3.41	57400
88	2009-12-14	3.43	3.52	3.33	3.52	31800
89	2009-12-15	3.52	3.52	3.43	3.43	29200
90	2009-12-16	3.27	3.27	3.2	3.26	22600
91	2009-12-17	3.06	3.14	3.03	3.14	30500
92	2009-12-18	3.26	3.26	3.24	3.26	36100
93	2009-12-21	3.46	3.46	3.29	3.46	21600
94	2009-12-22	3.6	3.6	3.43	3.43	16800
