	time	open	high	low	close	volume
0	2016-06-07	4.97	4.97	4.73	4.73	5100
1	2016-06-08	4.32	4.49	4.32	4.46	1400
2	2016-06-09	4.05	4.29	4.05	4.29	600
3	2016-06-10	3.91	4.7	3.91	4.53	6700
4	2016-06-13	4.53	4.8	4.15	4.8	14100
5	2016-06-14	4.8	4.8	4.8	4.8	2000
6	2016-06-15	4.36	4.67	4.36	4.67	2100
7	2016-06-16	4.8	4.8	4.8	4.8	12000
8	2016-06-17	4.36	5.15	4.36	4.67	5400
9	2016-06-20	5.08	5.08	4.84	4.87	10200
10	2016-06-21	4.43	5.21	4.43	4.91	13400
11	2016-06-22	4.97	4.97	4.97	4.97	4000
12	2016-06-23	4.97	4.97	4.97	4.97	0
13	2016-06-24	4.53	4.53	4.53	4.53	100
14	2016-06-27	4.12	4.97	4.12	4.97	1100
15	2016-06-28	4.53	5.45	4.53	5.45	5300
16	2016-06-29	5.45	5.45	5.45	5.45	0
17	2016-06-30	4.97	5.01	4.97	5.01	40000
18	2016-07-01	5.08	5.11	5.08	5.11	11800
19	2016-07-04	5.11	5.11	5.11	5.11	0
20	2016-07-05	4.67	5.11	4.67	5.11	22000
21	2016-07-06	5.08	5.08	4.67	5.08	1200
22	2016-07-07	5.04	5.15	5.04	5.15	18100
23	2016-07-08	4.67	5.49	4.67	5.28	3800
24	2016-07-11	4.8	5.15	4.8	5.15	2600
25	2016-07-12	4.73	4.97	4.73	4.97	5700
26	2016-07-13	4.53	5.32	4.53	5.15	3200
27	2016-07-14	5.15	5.15	5.15	5.15	10500
28	2016-07-15	5.15	5.15	5.15	5.15	0
29	2016-07-18	5.15	5.15	5.15	5.15	400
30	2016-07-19	5.04	5.15	5.04	5.15	9100
31	2016-07-20	5.15	5.15	5.15	5.15	0
32	2016-07-21	5.32	5.32	5.32	5.32	3800
33	2016-07-22	5.15	5.15	5.15	5.15	2500
34	2016-07-25	5.15	5.15	5.15	5.15	0
35	2016-07-26	4.67	5.49	4.67	5.49	2800
36	2016-07-27	4.97	5.49	4.97	5.49	600
37	2016-07-28	4.97	5.49	4.97	5.32	400
38	2016-07-29	5.32	5.32	5.32	5.32	0
39	2016-08-01	5.15	5.15	5.15	5.15	100
40	2016-08-02	4.84	4.97	4.84	4.97	5100
41	2016-08-03	4.77	4.84	4.77	4.8	4100
42	2016-08-04	4.8	4.8	4.8	4.8	0
43	2016-08-05	4.8	4.8	4.8	4.8	0
44	2016-08-08	4.8	4.8	4.8	4.8	0
45	2016-08-09	4.67	5.28	4.67	4.8	1600
46	2016-08-10	4.8	4.8	4.8	4.8	0
47	2016-08-11	4.49	5.28	4.49	4.84	600
48	2016-08-12	4.84	4.84	4.84	4.84	0
49	2016-08-15	4.84	4.84	4.84	4.84	400
50	2016-08-16	5.15	5.15	5.15	5.15	200
51	2016-08-17	4.97	5.15	4.97	5.15	4000
52	2016-08-18	4.67	5.15	4.67	5.15	28100
53	2016-08-19	4.73	5.15	4.73	5.15	3000
54	2016-08-22	5.15	5.15	5.15	5.15	0
55	2016-08-23	4.77	5.15	4.77	5.15	1500
56	2016-08-24	5.04	5.04	5.04	5.04	3800
57	2016-08-25	5.04	5.04	5.04	5.04	100
58	2016-08-26	5.04	5.15	5.04	5.15	8900
59	2016-08-29	4.87	5.15	4.87	5.15	1800
60	2016-08-30	5.15	5.15	5.15	5.15	0
61	2016-08-31	5.15	5.15	5.15	5.15	0
62	2016-09-01	4.87	5.15	4.87	5.08	26600
63	2016-09-05	5.01	5.08	4.91	5.01	1700
64	2016-09-06	4.8	4.8	4.8	4.8	2000
65	2016-09-07	4.49	5.01	4.49	4.73	4800
66	2016-09-08	4.6	4.73	4.56	4.73	25500
67	2016-09-09	4.6	4.87	4.56	4.73	31700
68	2016-09-12	4.56	4.73	4.56	4.73	7100
69	2016-09-13	4.73	4.8	4.73	4.73	25100
70	2016-09-14	4.73	4.73	4.73	4.73	900
71	2016-09-15	4.73	4.97	4.73	4.97	16600
72	2016-09-16	4.8	4.8	4.8	4.8	100
73	2016-09-19	4.8	4.8	4.73	4.73	3800
74	2016-09-20	4.73	4.73	4.63	4.63	3200
75	2016-09-21	4.87	4.87	4.87	4.87	200
76	2016-09-22	4.8	4.87	4.8	4.87	5500
77	2016-09-23	4.87	4.87	4.87	4.87	3100
78	2016-09-26	4.46	4.91	4.46	4.87	9400
79	2016-09-27	4.87	4.87	4.87	4.87	1900
80	2016-09-28	4.97	4.97	4.97	4.97	16400
81	2016-09-29	4.67	4.67	4.67	4.67	100
82	2016-09-30	4.97	4.97	4.97	4.97	11500
83	2016-10-03	4.97	4.97	4.97	4.97	0
84	2016-10-04	4.91	5.08	4.91	5.08	20000
85	2016-10-05	4.97	4.97	4.97	4.97	3000
86	2016-10-06	5.08	5.08	5.08	5.08	9300
87	2016-10-07	4.67	4.97	4.67	4.97	1000
88	2016-10-10	4.53	5.08	4.53	5.08	12800
89	2016-10-11	5.08	5.08	5.08	5.08	100
90	2016-10-12	5.15	5.15	5.15	5.15	6100
