	time	open	high	low	close	volume
0	2014-03-03	5.99	5.99	5.99	5.99	1000
1	2014-03-04	6.59	6.59	6.59	6.59	100
2	2014-03-05	7.25	7.25	7.25	7.25	100
3	2014-03-06	7.97	7.97	7.97	7.97	100
4	2014-03-07	8.76	8.76	8.76	8.76	100
5	2014-03-10	9.62	9.62	9.62	9.62	15000
6	2014-03-11	10.54	10.56	9.88	10.1	20300
7	2014-03-12	10.21	10.21	9.88	9.88	3800
8	2014-03-13	9.11	9.11	9.11	9.11	100
9	2014-03-14	9.09	9.11	9.09	9.11	9200
10	2014-03-17	9.11	9.11	9.11	9.11	0
11	2014-03-18	9.44	9.44	9.44	9.44	5500
12	2014-03-19	9.44	9.44	9.44	9.44	1000
13	2014-03-20	9.44	9.44	9.44	9.44	0
14	2014-03-21	9.44	9.44	9.44	9.44	3000
15	2014-03-24	9.44	9.44	9.44	9.44	0
16	2014-03-25	9.44	9.46	9.44	9.46	2300
17	2014-03-26	9.46	9.46	9.46	9.46	300
18	2014-03-27	9.51	9.51	9.51	9.51	500
19	2014-03-28	9.55	9.55	9.55	9.55	400
20	2014-03-31	9.55	9.55	9.55	9.55	0
21	2014-04-01	9.55	9.55	9.55	9.55	0
22	2014-04-02	9.0	9.07	9.0	9.07	5100
23	2014-04-03	9.22	9.22	9.22	9.22	3000
24	2014-04-04	9.22	9.22	9.22	9.22	0
25	2014-04-07	9.22	9.22	9.22	9.22	0
26	2014-04-08	9.22	9.22	9.22	9.22	0
27	2014-04-10	9.22	9.22	9.22	9.22	0
28	2014-04-11	9.22	9.22	9.22	9.22	0
29	2014-04-14	9.77	9.88	9.77	9.88	200
30	2014-04-15	9.66	9.66	9.66	9.66	100
31	2014-04-16	9.44	9.44	9.22	9.22	1200
32	2014-04-17	9.22	9.22	9.22	9.22	0
33	2014-04-18	9.22	9.22	9.22	9.22	0
34	2014-04-21	9.22	9.22	9.22	9.22	0
35	2014-04-22	9.22	9.22	9.22	9.22	0
36	2014-04-23	9.22	9.22	9.22	9.22	0
37	2014-04-24	9.22	9.22	9.22	9.22	0
38	2014-04-25	9.22	9.22	9.22	9.22	0
39	2014-04-28	9.22	9.22	9.22	9.22	0
40	2014-04-29	9.44	9.44	9.44	9.44	100
41	2014-05-05	9.44	9.44	9.44	9.44	0
42	2014-05-06	9.44	9.44	9.44	9.44	0
43	2014-05-07	9.44	9.44	9.44	9.44	0
44	2014-05-08	9.0	9.0	8.56	8.56	300
45	2014-05-09	8.56	8.56	8.56	8.56	0
46	2014-05-12	8.56	8.56	8.56	8.56	0
47	2014-05-13	8.56	8.56	8.56	8.56	0
48	2014-05-14	9.15	9.15	9.15	9.15	0
49	2014-05-15	8.92	8.92	8.56	8.56	300
50	2014-05-16	8.56	8.56	8.56	8.56	0
51	2014-05-19	9.41	9.41	9.41	9.41	1000
52	2014-05-20	9.41	9.41	9.41	9.41	0
53	2014-05-21	9.41	9.41	9.41	9.41	600
54	2014-05-22	9.41	9.41	9.41	9.41	400
55	2014-05-23	9.41	9.41	9.41	9.41	0
56	2014-05-26	9.41	9.41	9.41	9.41	0
57	2014-05-27	9.41	9.41	9.41	9.41	600
58	2014-05-28	9.38	9.5	9.38	9.5	1000
59	2014-05-29	9.5	9.5	9.5	9.5	0
60	2014-05-30	9.5	9.5	9.5	9.5	0
61	2014-06-02	9.5	9.5	9.5	9.5	0
62	2014-06-03	9.5	9.5	9.5	9.5	0
63	2014-06-04	8.92	8.92	8.92	8.92	100
64	2014-06-05	8.92	8.92	8.92	8.92	0
65	2014-06-06	8.92	8.92	8.92	8.92	0
66	2014-06-09	8.92	8.92	8.92	8.92	0
67	2014-06-10	8.92	8.92	8.92	8.92	0
68	2014-06-11	8.92	8.92	8.92	8.92	500
69	2014-06-12	8.92	8.92	8.92	8.92	0
70	2014-06-13	8.92	8.92	8.92	8.92	0
71	2014-06-16	8.92	8.92	8.92	8.92	0
72	2014-06-17	8.92	8.92	8.92	8.92	0
73	2014-06-18	8.92	8.92	8.92	8.92	0
74	2014-06-19	8.92	8.92	8.92	8.92	400
75	2014-06-20	8.92	8.92	8.92	8.92	0
76	2014-06-23	8.92	8.92	8.92	8.92	200
77	2014-06-24	8.92	8.92	8.92	8.92	0
78	2014-06-25	8.92	8.92	8.92	8.92	0
79	2014-06-26	8.92	8.92	8.92	8.92	0
80	2014-06-27	8.92	8.92	8.92	8.92	0
81	2014-06-30	8.68	8.68	8.68	8.68	400
82	2014-07-01	8.68	8.68	8.68	8.68	0
83	2014-07-02	8.68	8.68	8.68	8.68	0
84	2014-07-03	8.68	8.68	8.68	8.68	0
85	2014-07-04	8.68	8.68	8.68	8.68	500
86	2014-07-07	8.68	8.68	8.68	8.68	0
87	2014-07-08	8.68	8.68	8.68	8.68	0
88	2014-07-09	8.68	8.68	8.68	8.68	0
89	2014-07-10	8.68	8.68	8.68	8.68	0
90	2014-07-11	8.68	8.68	8.68	8.68	0
91	2014-07-14	8.68	8.68	8.68	8.68	0
92	2014-07-15	8.45	8.45	8.45	8.45	500
93	2014-07-16	8.45	8.45	8.45	8.45	0
