	time	open	high	low	close	volume
0	2013-11-12	3.15	3.15	2.22	2.22	15000
1	2013-11-13	2.03	2.44	2.0	2.44	4300
2	2013-11-14	2.22	2.65	2.22	2.65	3200
3	2013-11-15	2.69	2.69	2.69	2.69	1000
4	2013-11-18	2.69	2.94	2.44	2.44	11100
5	2013-11-19	2.22	2.22	2.22	2.22	200
6	2013-11-20	2.0	2.25	2.0	2.22	4400
7	2013-11-21	2.0	2.22	2.0	2.22	23000
8	2013-11-22	2.31	2.34	2.31	2.22	600
9	2013-11-25	2.25	2.25	2.25	2.25	1000
10	2013-11-26	2.22	2.22	2.03	2.19	24600
11	2013-11-27	2.15	2.15	1.97	2.15	26800
12	2013-11-28	2.15	2.15	1.97	1.97	34700
13	2013-11-29	1.9	2.06	1.81	2.06	21000
14	2013-12-02	2.12	2.12	1.87	2.09	6200
15	2013-12-03	2.09	2.09	1.97	1.97	13600
16	2013-12-04	1.97	2.03	1.97	2.03	1300
17	2013-12-05	1.94	2.0	1.94	2.0	5300
18	2013-12-06	2.03	2.03	2.03	2.03	1500
19	2013-12-09	1.87	2.0	1.84	2.0	6800
20	2013-12-10	1.94	2.0	1.94	2.0	5700
21	2013-12-11	2.03	2.03	2.03	2.03	3000
22	2013-12-12	2.0	2.03	2.0	2.03	2500
23	2013-12-13	1.84	1.97	1.84	1.97	9400
24	2013-12-16	1.81	2.03	1.81	2.03	7800
25	2013-12-17	2.03	2.03	2.03	2.03	1100
26	2013-12-18	2.03	2.03	2.03	2.03	0
27	2013-12-19	2.03	2.03	2.03	2.03	600
28	2013-12-20	2.03	2.03	2.03	2.03	0
29	2013-12-23	2.03	2.03	2.03	2.03	1100
30	2013-12-24	1.84	1.84	1.84	1.84	100
31	2013-12-25	1.97	2.0	1.87	2.0	10800
32	2013-12-26	2.03	2.03	2.03	2.03	400
33	2013-12-27	2.03	2.03	2.03	2.03	0
34	2013-12-30	2.03	2.03	2.03	2.03	0
35	2013-12-31	2.03	2.03	2.03	2.03	0
36	2014-01-02	2.03	2.03	2.03	2.03	0
37	2014-01-03	2.03	2.03	2.03	2.03	0
38	2014-01-06	1.84	2.0	1.84	2.0	1400
39	2014-01-07	1.84	1.84	1.81	1.81	8800
40	2014-01-08	1.81	1.94	1.69	1.94	5100
41	2014-01-09	2.0	2.0	2.0	2.0	1300
42	2014-01-10	2.0	2.0	2.0	2.0	0
43	2014-01-13	2.0	2.0	2.0	2.0	0
44	2014-01-14	2.0	2.0	2.0	2.0	0
45	2014-01-15	1.81	1.81	1.81	1.81	2600
46	2014-01-16	1.81	1.84	1.69	1.84	6900
47	2014-01-17	1.94	1.94	1.94	1.94	2300
48	2014-01-20	1.94	1.94	1.94	1.94	0
49	2014-01-21	1.75	1.87	1.75	1.87	600
50	2014-01-22	1.69	1.87	1.69	1.87	3400
51	2014-01-23	1.87	1.87	1.87	1.87	200
52	2014-01-24	1.87	1.87	1.87	1.87	0
53	2014-01-27	1.87	1.87	1.87	1.87	0
54	2014-02-06	1.72	1.87	1.72	1.87	300
55	2014-02-07	1.87	1.87	1.87	1.87	0
56	2014-02-10	1.72	1.87	1.72	1.87	4200
57	2014-02-11	1.87	1.87	1.87	1.87	0
58	2014-02-12	1.87	1.87	1.87	1.87	300
59	2014-02-13	2.0	2.0	1.87	1.87	500
