	time	open	high	low	close	volume
0	2019-01-30	8.62	8.62	8.62	8.62	0
1	2019-01-31	8.62	8.62	8.62	8.62	0
2	2019-02-01	8.62	8.62	8.62	8.62	0
3	2019-02-11	8.62	8.62	8.62	8.62	0
4	2019-02-12	8.62	8.62	8.62	8.62	0
5	2019-02-13	8.62	8.62	8.62	8.62	0
6	2019-02-14	8.62	8.62	8.62	8.62	0
7	2019-02-15	8.62	8.62	8.62	8.62	0
8	2019-02-18	8.62	8.62	8.62	8.62	0
9	2019-02-19	8.62	8.62	8.62	8.62	0
10	2019-02-20	8.62	8.62	8.62	8.62	0
11	2019-02-21	8.62	8.62	8.62	8.62	0
12	2019-02-22	8.62	8.62	8.62	8.62	0
13	2019-02-25	8.62	8.62	8.62	8.62	0
14	2019-02-26	8.62	8.62	8.62	8.62	0
15	2019-02-27	8.62	8.62	8.62	8.62	0
16	2019-02-28	8.62	8.62	8.62	8.62	0
17	2019-03-01	8.62	8.62	8.62	8.62	0
18	2019-03-04	8.62	8.62	8.62	8.62	0
19	2019-03-05	8.62	8.62	8.62	8.62	0
20	2019-03-06	8.62	8.62	8.62	8.62	0
21	2019-03-07	8.62	8.62	8.62	8.62	0
22	2019-03-08	8.62	8.62	8.62	8.62	0
23	2019-03-11	8.62	8.62	8.62	8.62	0
24	2019-03-12	8.62	8.62	8.62	8.62	0
25	2019-03-13	8.62	8.62	8.62	8.62	0
26	2019-03-14	8.62	8.62	8.62	8.62	0
27	2019-03-15	8.62	8.62	8.62	8.62	0
28	2019-03-18	8.62	8.62	8.62	8.62	0
29	2019-03-19	8.62	8.62	8.62	8.62	0
30	2019-03-20	8.62	8.62	8.62	8.62	0
31	2019-03-21	8.62	8.62	8.62	8.62	0
32	2019-03-22	8.62	8.62	8.62	8.62	0
33	2019-03-25	8.62	8.62	8.62	8.62	0
34	2019-03-26	8.62	8.62	8.62	8.62	0
35	2019-03-27	8.62	8.62	8.62	8.62	0
36	2019-03-28	8.62	8.62	8.62	8.62	0
37	2019-03-29	8.62	8.62	8.62	8.62	0
38	2019-04-01	8.62	8.62	8.62	8.62	0
39	2019-04-02	8.62	8.62	8.62	8.62	0
40	2019-04-03	8.62	8.62	8.62	8.62	0
41	2019-04-04	8.62	8.62	8.62	8.62	0
42	2019-04-05	8.62	8.62	8.62	8.62	0
43	2019-04-08	8.62	8.62	8.62	8.62	0
44	2019-04-09	8.62	8.62	8.62	8.62	0
45	2019-04-10	8.62	8.62	8.62	8.62	0
46	2019-04-11	8.62	8.62	8.62	8.62	0
47	2019-04-12	8.62	8.62	8.62	8.62	0
48	2019-04-16	8.62	8.62	8.62	8.62	0
49	2019-04-17	8.62	8.62	8.62	8.62	0
50	2019-04-18	8.62	8.62	8.62	8.62	0
51	2019-04-19	8.62	8.62	8.62	8.62	0
52	2019-04-22	8.62	8.62	8.62	8.62	0
53	2019-04-23	8.62	8.62	8.62	8.62	0
54	2019-04-24	8.62	8.62	8.62	8.62	0
55	2019-04-25	8.62	8.62	8.62	8.62	0
56	2019-04-26	8.62	8.62	8.62	8.62	0
57	2019-05-02	8.62	8.62	8.62	8.62	0
58	2019-05-03	8.62	8.62	8.62	8.62	0
59	2019-05-06	8.62	8.62	8.62	8.62	0
60	2019-05-07	8.62	8.62	8.62	8.62	0
61	2019-05-08	8.62	8.62	8.62	8.62	0
62	2019-05-09	8.62	8.62	8.62	8.62	0
63	2019-05-10	8.59	8.59	8.59	8.59	0
64	2019-05-13	8.59	8.59	8.59	8.59	0
65	2019-05-14	8.59	8.59	8.59	8.59	0
66	2019-05-15	8.59	8.59	8.59	8.59	0
67	2019-05-16	8.59	8.59	8.59	8.59	0
68	2019-05-17	8.59	8.59	8.59	8.59	0
69	2019-05-20	8.59	8.59	8.59	8.59	0
70	2019-05-21	8.59	8.59	8.59	8.59	0
71	2019-05-22	8.59	8.59	8.59	8.59	0
72	2019-05-23	8.59	8.59	8.59	8.59	0
73	2019-05-24	8.59	8.59	8.59	8.59	0
74	2019-05-27	8.59	8.59	8.59	8.59	0
75	2019-05-28	8.59	8.59	8.59	8.59	0
76	2019-05-29	8.59	8.59	8.59	8.59	0
77	2019-05-30	8.59	8.59	8.59	8.59	0
78	2019-05-31	8.59	8.59	8.59	8.59	0
79	2019-06-03	8.59	8.59	8.59	8.59	0
80	2019-06-04	8.59	8.59	8.59	8.59	0
81	2019-06-05	8.59	8.59	8.59	8.59	0
82	2019-06-06	8.59	8.59	8.59	8.59	0
83	2019-06-07	8.59	8.59	8.59	8.59	0
84	2019-06-10	8.59	8.59	8.59	8.59	0
85	2019-06-11	8.59	8.59	8.59	8.59	0
86	2019-06-12	8.59	8.59	8.59	8.59	0
87	2019-06-13	8.59	8.59	8.59	8.59	0
88	2019-06-14	8.59	8.59	8.59	8.59	0
89	2019-06-17	8.59	8.59	8.59	8.59	0
90	2019-06-18	8.59	8.59	8.59	8.59	0
91	2019-06-19	8.59	8.59	8.59	8.59	0
92	2019-06-20	8.65	8.65	8.65	8.65	0
93	2019-06-21	8.65	8.65	8.65	8.65	0
94	2019-06-24	8.65	8.65	8.65	8.65	0
95	2019-06-25	8.65	8.65	8.65	8.65	0
96	2019-06-26	8.65	8.65	8.65	8.65	0
97	2019-06-27	8.65	8.65	8.65	8.65	0
98	2019-06-28	8.65	8.65	8.65	8.65	0
99	2019-07-01	8.65	8.65	8.65	8.65	0
100	2019-07-02	8.65	8.65	8.65	8.65	0
101	2019-07-03	8.65	8.65	8.65	8.65	0
102	2019-07-04	8.65	8.65	8.65	8.65	0
103	2019-07-05	8.65	8.65	8.65	8.65	0
104	2019-07-08	8.65	8.65	8.65	8.65	0
105	2019-07-09	8.65	8.65	8.65	8.65	0
106	2019-07-10	8.65	8.65	8.65	8.65	0
107	2019-07-11	8.65	8.65	8.65	8.65	0
108	2019-07-12	8.65	8.65	8.65	8.65	0
109	2019-07-15	8.65	8.65	8.65	8.65	0
110	2019-07-16	8.65	8.65	8.65	8.65	0
111	2019-07-17	8.65	8.65	8.65	8.65	0
112	2019-07-18	8.65	8.65	8.65	8.65	0
113	2019-07-19	8.65	8.65	8.65	8.65	0
114	2019-07-22	8.65	8.65	8.65	8.65	0
115	2019-07-23	8.65	8.65	8.65	8.65	0
116	2019-07-24	8.65	8.65	8.65	8.65	0
117	2019-07-25	8.65	8.65	8.65	8.65	0
118	2019-07-26	8.65	8.65	8.65	8.65	0
119	2019-07-29	8.65	8.65	8.65	8.65	0
120	2019-07-30	8.65	8.65	8.65	8.65	0
121	2019-07-31	8.65	8.65	8.65	8.65	0
122	2019-08-01	8.65	8.65	8.65	8.65	0
123	2019-08-02	8.65	8.65	8.65	8.65	0
124	2019-08-05	8.65	8.65	8.65	8.65	0
125	2019-08-06	8.65	8.65	8.65	8.65	0
126	2019-08-07	8.65	8.65	8.65	8.65	0
127	2019-08-08	8.65	8.65	8.65	8.65	0
128	2019-08-09	8.65	8.65	8.65	8.65	0
129	2019-08-12	8.65	8.65	8.65	8.65	0
130	2019-08-13	8.65	8.65	8.65	8.65	0
131	2019-08-14	8.65	8.65	8.65	8.65	0
132	2019-08-15	8.65	8.65	8.65	8.65	0
133	2019-08-16	8.65	8.65	8.65	8.65	0
134	2019-08-19	8.65	8.65	8.65	8.65	0
135	2019-08-20	8.65	8.65	8.65	8.65	0
136	2019-08-21	8.65	8.65	8.65	8.65	0
137	2019-08-22	8.65	8.65	8.65	8.65	0
138	2019-08-23	8.65	8.65	8.65	8.65	0
139	2019-08-26	8.65	8.65	8.65	8.65	0
140	2019-08-27	8.65	8.65	8.65	8.65	0
141	2019-08-28	8.65	8.65	8.65	8.65	0
142	2019-08-29	8.65	8.65	8.65	8.65	0
143	2019-08-30	8.65	8.65	8.65	8.65	0
144	2019-09-03	8.65	8.65	8.65	8.65	0
145	2019-09-04	8.65	8.65	8.65	8.65	0
146	2019-09-05	8.65	8.65	8.65	8.65	0
147	2019-09-06	8.65	8.65	8.65	8.65	0
148	2019-09-09	8.65	8.65	8.65	8.65	0
149	2019-09-10	8.65	8.65	8.65	8.65	0
150	2019-09-11	8.65	8.65	8.65	8.65	0
151	2019-09-12	8.65	8.65	8.65	8.65	0
152	2019-09-13	8.65	8.65	8.65	8.65	0
153	2019-09-16	8.65	8.65	8.65	8.65	0
154	2019-09-17	8.65	8.65	8.65	8.65	0
155	2019-09-18	8.65	8.65	8.65	8.65	0
156	2019-09-19	8.65	8.65	8.65	8.65	0
157	2019-09-20	8.65	8.65	8.65	8.65	0
158	2019-09-23	8.65	8.65	8.65	8.65	0
159	2019-09-24	8.65	8.65	8.65	8.65	0
160	2019-09-25	8.65	8.65	8.65	8.65	0
161	2019-09-26	8.65	8.65	8.65	8.65	0
162	2019-09-27	8.65	8.65	8.65	8.65	0
163	2019-09-30	8.65	8.65	8.65	8.65	0
164	2019-10-01	8.65	8.65	8.65	8.65	0
165	2019-10-02	8.65	8.65	8.65	8.65	0
166	2019-10-03	8.65	8.65	8.65	8.65	0
167	2019-10-04	8.65	8.65	8.65	8.65	0
168	2019-10-07	8.65	8.65	8.65	8.65	0
169	2019-10-08	8.65	8.65	8.65	8.65	0
170	2019-10-09	8.65	8.65	8.65	8.65	0
171	2019-10-10	8.65	8.65	8.65	8.65	0
172	2019-10-11	8.65	8.65	8.65	8.65	0
173	2019-10-14	8.65	8.65	8.65	8.65	0
174	2019-10-15	8.65	8.65	8.65	8.65	0
175	2019-10-16	8.65	8.65	8.65	8.65	0
176	2019-10-17	8.65	8.65	8.65	8.65	0
177	2019-10-18	8.65	8.65	8.65	8.65	0
178	2019-10-21	8.65	8.65	8.65	8.65	0
179	2019-10-22	8.65	8.65	8.65	8.65	0
180	2019-10-23	8.65	8.65	8.65	8.65	0
181	2019-10-24	8.65	8.65	8.65	8.65	0
182	2019-10-25	8.65	8.65	8.65	8.65	0
183	2019-10-28	8.65	8.65	8.65	8.65	0
184	2019-10-29	8.65	8.65	8.65	8.65	0
185	2019-10-30	8.65	8.65	8.65	8.65	0
186	2019-10-31	8.65	8.65	8.65	8.65	0
187	2019-11-01	8.65	8.65	8.65	8.65	0
188	2019-11-04	8.65	8.65	8.65	8.65	0
189	2019-11-05	8.65	8.65	8.65	8.65	0
190	2019-11-06	8.65	8.65	8.65	8.65	0
191	2019-11-07	8.65	8.65	8.65	8.65	0
192	2019-11-08	8.65	8.65	8.65	8.65	0
193	2019-11-11	8.65	8.65	8.65	8.65	0
194	2019-11-12	8.65	8.65	8.65	8.65	0
195	2019-11-13	8.65	8.65	8.65	8.65	0
196	2019-11-14	8.65	8.65	8.65	8.65	0
197	2019-11-15	8.65	8.65	8.65	8.65	0
198	2019-11-18	8.65	8.65	8.65	8.65	0
199	2019-11-19	8.65	8.65	8.65	8.65	0
200	2019-11-20	8.65	8.65	8.65	8.65	0
201	2019-11-21	8.65	8.65	8.65	8.65	0
202	2019-11-22	8.65	8.65	8.65	8.65	0
203	2019-11-25	8.65	8.65	8.65	8.65	0
204	2019-11-26	8.65	8.65	8.65	8.65	0
205	2019-11-27	8.65	8.65	8.65	8.65	0
206	2019-11-28	8.65	8.65	8.65	8.65	0
207	2019-11-29	8.65	8.65	8.65	8.65	0
208	2019-12-02	8.65	8.65	8.65	8.65	0
209	2019-12-03	8.65	8.65	8.65	8.65	0
210	2019-12-04	8.65	8.65	8.65	8.65	0
211	2019-12-05	8.65	8.65	8.65	8.65	0
212	2019-12-06	8.65	8.65	8.65	8.65	0
213	2019-12-09	8.65	8.65	8.65	8.65	0
214	2019-12-10	8.65	8.65	8.65	8.65	0
215	2019-12-11	8.65	8.65	8.65	8.65	0
216	2019-12-12	8.65	8.65	8.65	8.65	0
217	2019-12-13	8.65	8.65	8.65	8.65	0
218	2019-12-16	8.65	8.65	8.65	8.65	0
