	time	open	high	low	close	volume
0	2018-11-01	8.5	0.0	0.0	0.0	0
1	2018-11-02	8.5	8.5	8.5	8.5	0
2	2018-11-05	8.5	8.5	8.5	8.5	0
3	2018-11-06	11.89	11.89	11.89	11.89	100
4	2018-11-07	13.67	13.67	13.67	13.67	500
5	2018-11-08	15.71	15.71	15.71	15.71	100
6	2018-11-09	18.03	18.03	18.03	18.03	300
7	2018-11-12	20.72	20.72	20.72	20.72	100
8	2018-11-13	17.65	20.72	17.65	17.65	1600
9	2018-11-14	15.23	17.76	15.23	17.76	5100
10	2018-11-15	15.07	18.3	15.07	16.2	6700
11	2018-11-16	15.12	17.76	15.12	17.76	1400
12	2018-11-19	15.55	15.55	13.24	15.55	100
13	2018-11-20	13.24	13.24	13.24	13.24	1000
14	2018-11-21	15.18	15.18	15.18	15.18	100
15	2018-11-22	12.97	17.44	12.97	17.44	11848
16	2018-11-23	17.17	17.17	13.51	13.51	1500
17	2018-11-26	14.75	13.51	13.51	13.51	0
18	2018-11-27	12.92	12.92	12.92	12.92	100
19	2018-11-28	12.92	12.92	12.92	12.92	35
20	2018-11-29	12.92	12.92	12.92	12.92	0
21	2018-11-30	14.85	14.85	14.85	14.85	100
22	2018-12-03	17.06	17.06	17.06	17.06	2800
23	2018-12-04	14.53	19.59	14.53	19.37	8948
24	2018-12-05	16.47	16.47	16.47	16.47	100
25	2018-12-06	16.2	18.89	14.37	16.74	1400
26	2018-12-07	19.86	19.86	17.33	19.86	4200
27	2018-12-10	16.74	16.74	16.74	16.74	1010
28	2018-12-11	15.18	15.18	15.18	15.18	100
29	2018-12-12	15.18	15.18	15.18	15.18	0
30	2018-12-13	15.18	15.18	15.18	15.18	3
31	2018-12-14	16.68	17.44	14.42	14.42	2400
32	2018-12-17	16.14	14.42	14.42	14.42	0
33	2018-12-18	16.14	16.14	16.14	14.42	10
34	2018-12-19	18.57	18.57	16.41	16.41	700
35	2018-12-20	19.91	19.91	19.91	19.91	28740
36	2018-12-21	19.97	20.07	19.97	20.07	4400
