	time	open	high	low	close	volume
0	2017-05-05	4.3	4.3	4.3	4.3	0
1	2017-05-08	6.02	6.02	6.02	6.02	100
2	2017-05-09	6.9	6.9	6.9	6.9	1300
3	2017-05-10	7.91	7.91	5.89	7.91	9200
4	2017-05-11	9.07	9.07	9.07	9.07	17600
5	2017-05-12	10.41	10.41	10.41	10.41	6500
6	2017-05-15	11.96	11.96	10.41	11.37	14600
7	2017-05-16	10.11	10.24	10.11	10.11	2900
8	2017-05-17	10.11	10.36	9.98	10.36	20900
9	2017-05-18	10.11	10.36	10.11	10.16	7100
10	2017-05-19	10.36	10.36	10.16	10.16	6100
11	2017-05-22	10.16	10.16	10.16	10.16	1200
12	2017-05-23	10.11	10.16	10.11	10.11	8300
13	2017-05-24	10.11	10.11	8.62	10.11	310
14	2017-05-25	11.55	11.55	10.01	10.01	310
15	2017-05-26	10.21	10.21	10.21	10.21	200
16	2017-05-29	10.01	10.01	10.01	10.01	1200
17	2017-05-30	9.98	10.01	9.61	10.01	6300
18	2017-05-31	10.01	10.01	9.98	9.98	4400
19	2017-06-01	9.73	9.73	9.73	9.73	800
20	2017-06-02	9.98	9.98	9.2	9.98	3800
21	2017-06-05	9.98	9.98	9.98	9.98	1200
22	2017-06-06	9.98	9.98	9.98	9.98	0
23	2017-06-07	9.98	9.98	9.98	9.98	0
24	2017-06-08	8.49	9.81	8.49	9.81	1200
25	2017-06-09	8.7	8.72	8.64	8.72	3400
26	2017-06-12	9.55	9.55	8.7	8.7	1400
27	2017-06-13	8.75	8.75	8.75	8.75	0
28	2017-06-14	8.75	8.75	8.75	8.75	0
29	2017-06-15	8.85	9.23	8.75	8.75	1000
30	2017-06-16	8.85	9.23	8.85	9.23	400
31	2017-06-19	8.97	8.97	8.64	8.64	300
32	2017-06-20	8.62	8.62	8.59	8.59	7700
33	2017-06-21	8.8	8.8	8.59	8.64	900
34	2017-06-22	8.64	8.7	8.64	8.7	3600
35	2017-06-23	8.67	8.67	8.67	8.67	100
36	2017-06-26	8.67	8.67	8.59	8.59	3900
37	2017-06-27	8.59	8.59	8.59	8.59	5710
38	2017-06-28	8.47	8.59	8.47	8.59	400
39	2017-06-29	8.54	8.54	8.54	8.54	0
40	2017-06-30	7.58	7.58	7.58	7.58	100
41	2017-07-03	8.59	8.59	8.59	8.59	100
42	2017-07-04	8.59	8.59	8.59	8.59	0
43	2017-07-05	7.36	7.36	7.36	7.36	300
44	2017-07-06	7.36	7.36	7.36	7.36	0
45	2017-07-07	7.36	7.36	6.27	7.08	8600
46	2017-07-10	6.6	6.6	6.09	6.09	1700
47	2017-07-11	7.41	7.41	6.6	6.6	1100
48	2017-07-12	7.66	7.66	6.72	7.66	1600
49	2017-07-13	8.09	8.09	8.09	8.09	300
50	2017-07-14	6.98	6.98	6.98	6.98	200
51	2017-07-17	7.03	7.03	7.03	7.03	400
52	2017-07-18	8.04	8.04	8.04	8.04	200
53	2017-07-19	6.93	6.93	6.9	6.9	1200
54	2017-07-20	7.58	7.58	6.65	7.58	2900
55	2017-07-21	7.1	7.1	7.1	7.1	0
56	2017-07-24	7.1	7.1	7.1	7.1	0
57	2017-07-25	7.18	7.18	7.13	7.13	600
58	2017-07-26	7.08	7.08	6.98	7.08	2200
59	2017-07-27	7.96	7.96	7.2	7.2	1100
60	2017-07-28	7.36	7.36	7.36	7.36	100
61	2017-07-31	7.36	7.36	7.36	7.36	0
62	2017-08-01	7.96	7.96	7.96	7.96	100
63	2017-08-02	7.96	7.96	7.96	7.96	0
64	2017-08-03	7.23	7.23	7.23	7.23	4800
65	2017-08-04	7.23	7.23	7.23	7.23	0
66	2017-08-07	7.96	7.96	7.58	7.71	1700
67	2017-08-08	7.86	7.86	7.86	7.86	0
