	time	open	high	low	close	volume
0	2017-03-16	15.44	15.44	11.03	11.58	49400
1	2017-03-17	13.78	13.78	11.74	11.74	2300
2	2017-03-20	12.68	15.16	12.68	15.16	570
3	2017-03-21	12.13	12.13	12.07	12.07	3200
4	2017-03-22	11.58	11.58	10.47	10.47	2800
5	2017-03-23	11.03	12.02	9.1	11.25	6800
6	2017-03-24	11.25	11.25	10.92	10.92	1350
7	2017-03-27	11.25	11.58	11.25	11.58	900
8	2017-03-28	9.92	11.25	9.7	9.92	800
9	2017-03-29	11.25	11.47	9.92	9.92	2350
10	2017-03-30	10.97	10.97	10.97	10.97	210
11	2017-03-31	10.97	10.97	9.87	9.87	4200
12	2017-04-03	10.75	10.75	10.47	10.47	200
13	2017-04-04	10.09	10.09	9.65	9.65	800
14	2017-04-05	9.81	9.81	9.1	9.1	6580
15	2017-04-07	9.76	9.92	9.76	9.92	400
16	2017-04-10	10.47	10.47	10.47	10.47	400
17	2017-04-11	10.42	10.42	10.42	10.42	200
18	2017-04-12	10.2	10.2	9.92	9.92	800
19	2017-04-13	10.09	10.09	10.09	10.09	0
20	2017-04-14	9.92	9.92	9.92	9.92	200
21	2017-04-17	9.92	9.92	9.92	9.92	0
22	2017-04-18	8.44	8.49	8.44	8.44	2500
23	2017-04-19	9.37	9.37	7.22	9.37	800
24	2017-04-20	9.37	9.37	7.55	9.32	800
25	2017-04-21	8.49	8.49	8.49	8.49	0
26	2017-04-24	9.26	9.26	8.49	8.49	300
27	2017-04-25	9.21	9.21	9.21	9.21	300
28	2017-04-26	9.1	9.32	7.83	7.83	2800
29	2017-04-27	8.77	8.77	8.77	8.77	200
30	2017-04-28	9.15	9.15	9.15	9.15	200
31	2017-05-03	8.77	8.77	7.83	7.83	400
32	2017-05-04	8.77	8.77	8.71	8.77	800
33	2017-05-05	8.77	8.77	8.77	8.77	0
34	2017-05-08	8.77	8.77	8.77	8.77	0
35	2017-05-09	8.77	8.77	8.49	8.49	300
36	2017-05-10	8.66	8.99	8.66	8.99	200
37	2017-05-11	8.82	8.93	8.27	8.27	700
38	2017-05-12	8.6	8.6	8.6	8.6	0
39	2017-05-15	8.6	8.6	8.6	8.6	0
40	2017-05-16	8.55	8.55	8.55	8.55	200
41	2017-05-17	8.77	8.77	8.77	8.77	200
42	2017-05-18	8.82	8.82	8.82	8.82	200
43	2017-05-19	8.82	8.82	8.82	8.82	20
44	2017-05-22	8.82	8.82	8.82	8.82	200
45	2017-05-23	7.61	8.82	7.5	8.82	1000
46	2017-05-24	8.71	8.77	7.72	7.72	1700
47	2017-05-25	8.71	8.71	7.22	8.49	1700
48	2017-05-26	8.55	8.66	7.22	7.22	300
49	2017-05-29	8.27	8.27	8.27	8.27	400
50	2017-05-30	8.27	8.27	7.06	7.72	400
51	2017-05-31	8.27	8.27	8.27	8.27	7200
52	2017-06-01	8.38	8.38	7.99	7.99	3700
53	2017-06-02	8.55	8.55	7.72	7.72	620
54	2017-06-05	8.49	8.55	8.49	8.55	200
55	2017-06-06	8.55	8.55	7.77	7.77	300
56	2017-06-07	8.55	8.55	8.55	8.55	200
57	2017-06-08	8.49	8.55	8.49	8.55	200
58	2017-06-09	8.55	8.55	8.55	8.55	1200
59	2017-06-12	8.66	8.66	8.55	8.55	1200
60	2017-06-13	8.55	8.6	8.55	8.6	300
61	2017-06-14	8.6	8.66	8.6	8.66	200
62	2017-06-15	8.77	8.77	7.77	7.77	1000
63	2017-06-16	8.55	8.55	8.55	8.55	200
64	2017-06-19	8.55	8.6	8.55	8.55	600
65	2017-06-20	8.55	8.6	7.72	7.94	2100
66	2017-06-21	8.55	8.71	8.05	8.05	400
67	2017-06-22	8.71	8.71	8.71	8.71	200
68	2017-06-23	8.66	8.71	8.66	8.71	200
69	2017-06-26	8.82	8.82	8.55	8.55	500
70	2017-06-27	8.66	8.66	8.66	8.66	200
71	2017-06-28	8.66	8.66	8.66	8.66	200
72	2017-06-29	8.66	8.66	8.66	8.66	0
