	time	open	high	low	close	volume
0	2018-04-12	15.4	15.4	15.28	15.4	47800
1	2018-04-13	17.11	17.6	17.11	17.6	29462
2	2018-04-16	19.56	19.56	17.54	17.54	14500
3	2018-04-17	16.32	16.32	15.83	16.2	8430
4	2018-04-18	14.67	15.1	14.55	14.55	8140
5	2018-04-19	15.95	15.95	14.67	15.28	2500
6	2018-04-20	15.34	15.59	14.98	15.59	10542
7	2018-04-23	15.16	15.16	13.75	13.75	1640
8	2018-04-24	13.75	13.75	13.75	13.75	1800
9	2018-04-26	14.67	14.67	14.3	14.3	6100
10	2018-04-27	14.43	14.43	14.43	14.43	0
11	2018-05-02	14.43	14.43	14.43	14.43	0
12	2018-05-03	13.45	13.45	13.45	13.45	200
13	2018-05-04	13.45	13.45	13.45	13.45	2800
14	2018-05-07	13.51	13.51	13.45	13.45	4400
15	2018-05-08	13.45	14.06	13.45	14.06	4000
16	2018-05-09	13.75	13.75	13.75	13.75	0
17	2018-05-10	12.9	12.9	12.84	12.84	5500
18	2018-05-11	12.84	12.84	12.84	12.84	2000
19	2018-05-14	13.45	13.45	13.45	13.45	2200
20	2018-05-15	13.45	13.45	13.45	13.45	1805
21	2018-05-16	13.45	13.75	13.45	13.45	11910
22	2018-05-17	13.45	13.45	13.45	13.45	100
23	2018-05-18	13.45	13.45	13.45	13.45	0
24	2018-05-21	13.45	13.45	13.45	13.45	600
25	2018-05-22	13.45	13.45	13.45	13.45	1000
26	2018-05-23	13.45	13.45	13.45	13.45	5300
27	2018-05-24	13.45	13.45	13.45	13.45	0
28	2018-05-25	13.45	13.45	13.45	13.45	0
29	2018-05-28	13.45	13.45	13.45	13.45	0
30	2018-05-29	11.67	12.04	11.67	12.04	15068
31	2018-05-30	11.86	11.86	11.86	11.86	0
32	2018-05-31	13.45	13.45	13.45	13.45	100
33	2018-06-01	13.45	13.45	13.45	13.45	0
34	2018-06-04	12.22	12.53	12.22	12.53	1400
35	2018-06-05	12.47	12.47	12.47	12.47	0
36	2018-06-06	12.47	12.47	12.47	12.47	0
37	2018-06-07	12.84	12.84	12.84	12.84	4850
38	2018-06-08	12.84	12.84	12.84	12.84	2000
39	2018-06-11	12.84	12.84	12.84	12.84	0
40	2018-06-12	12.84	12.84	12.84	12.84	0
41	2018-06-13	12.35	12.35	12.22	12.22	16000
42	2018-06-14	12.22	12.22	12.22	12.22	2000
43	2018-06-15	12.22	12.22	12.22	12.22	10
44	2018-06-18	13.57	13.57	13.57	13.57	100
45	2018-06-19	11.61	11.61	11.61	11.61	5700
46	2018-06-20	11.61	11.61	11.61	11.61	13400
47	2018-06-21	11.61	11.61	11.61	11.61	5000
48	2018-06-22	11.61	11.61	11.61	11.61	4200
49	2018-06-25	11.67	11.67	11.67	11.67	6300
50	2018-06-26	11.67	11.67	11.67	11.67	7300
51	2018-06-27	13.2	13.2	11.67	11.67	1300
52	2018-06-28	11.31	11.31	11.31	11.31	1240
53	2018-06-29	11.25	11.25	11.25	11.25	5900
54	2018-07-02	11.06	11.06	11.06	11.06	100
55	2018-07-03	11.86	11.86	11.86	11.86	100
56	2018-07-04	10.21	10.21	10.21	10.21	100
57	2018-07-05	10.39	10.39	10.39	10.39	200
58	2018-07-06	11.61	11.61	11.61	11.61	200
59	2018-07-09	11.61	11.61	11.61	11.61	0
60	2018-07-10	11.61	11.61	11.61	11.61	0
61	2018-07-11	11.61	11.61	11.61	11.61	0
62	2018-07-12	11.55	11.55	11.55	11.55	100
63	2018-07-13	11.55	11.55	11.55	11.55	0
64	2018-07-16	13.26	13.26	13.26	13.26	150
65	2018-07-17	13.26	13.26	13.26	13.26	0
66	2018-07-18	13.26	13.26	13.26	13.26	0
67	2018-07-19	13.26	13.26	13.26	13.26	0
68	2018-07-20	15.16	15.16	15.16	15.16	100
69	2018-07-23	15.16	15.16	15.16	15.16	0
70	2018-07-24	15.16	15.16	15.16	15.16	0
71	2018-07-25	15.16	15.16	15.16	15.16	0
72	2018-07-26	15.16	15.16	15.16	15.16	0
73	2018-07-27	12.9	12.9	12.9	12.9	201
74	2018-07-30	12.9	12.9	12.9	12.9	0
75	2018-07-31	12.84	12.84	12.53	12.53	10107
76	2018-08-01	12.59	12.59	12.59	12.59	0
77	2018-08-02	12.59	12.59	12.59	12.59	0
78	2018-08-03	12.59	12.59	12.59	12.59	0
79	2018-08-06	12.59	12.59	12.59	12.53	40
80	2018-08-07	12.59	12.59	12.59	12.59	0
