	time	open	high	low	close	volume
0	2018-10-10	11.83	11.83	11.83	11.83	16100
1	2018-10-11	13.58	13.58	13.58	13.58	6438
2	2018-10-12	15.57	15.57	15.57	15.57	6039
3	2018-10-15	17.86	17.86	15.57	15.57	6200
4	2018-10-16	14.65	14.65	14.65	14.65	500
5	2018-10-17	12.51	12.51	12.51	12.51	600
6	2018-10-18	10.68	10.68	10.68	10.68	1100
7	2018-10-19	9.08	10.68	9.08	10.68	43060
8	2018-10-22	10.68	10.99	10.68	10.99	9700
9	2018-10-23	11.45	12.21	11.06	11.75	7000
10	2018-10-24	11.45	11.45	10.0	10.0	1980
11	2018-10-25	10.68	10.91	9.84	9.84	2119
12	2018-10-26	10.68	11.06	9.92	10.91	3000
13	2018-10-29	9.39	10.91	9.31	10.61	6600
14	2018-10-30	10.68	10.68	9.69	10.61	2700
15	2018-10-31	10.68	10.68	8.55	8.55	18940
16	2018-11-01	8.7	8.93	7.4	7.4	31160
17	2018-11-02	7.63	8.09	7.63	8.09	300
18	2018-11-05	8.39	8.39	7.78	7.78	521
19	2018-11-06	8.32	8.32	6.79	6.79	20019
20	2018-11-07	7.55	7.55	7.33	7.4	500
21	2018-11-08	6.94	7.25	6.87	7.25	2310
22	2018-11-09	6.33	6.79	6.33	6.33	900
23	2018-11-12	6.87	6.87	6.87	6.87	200
24	2018-11-13	6.56	6.79	6.56	6.79	407
25	2018-11-14	7.02	7.02	6.72	6.72	930
26	2018-11-15	6.94	6.94	6.94	6.94	300
27	2018-11-16	6.94	7.25	6.94	6.94	2800
28	2018-11-19	7.25	7.25	7.1	7.25	2650
29	2018-11-20	7.55	7.55	7.55	7.55	139
30	2018-11-21	7.55	7.55	7.55	7.55	0
31	2018-11-22	7.55	7.55	7.55	7.55	0
32	2018-11-23	7.55	7.55	7.55	7.55	0
33	2018-11-26	7.17	7.25	6.49	6.49	4516
34	2018-11-27	7.17	7.17	7.17	7.17	100
35	2018-11-28	7.17	7.17	7.17	7.17	0
36	2018-11-29	6.94	6.94	6.1	6.18	1760
37	2018-11-30	6.26	6.18	6.18	6.18	0
38	2018-12-03	6.64	6.64	6.64	6.64	449
39	2018-12-04	6.1	6.1	5.65	5.65	2400
