	time	open	high	low	close	volume
0	2019-07-22	5.07	5.07	5.07	5.07	0
1	2019-07-23	5.07	5.07	5.07	5.07	0
2	2019-07-24	5.07	5.07	5.07	5.07	0
3	2019-07-25	5.07	5.07	5.07	5.07	0
4	2019-07-26	5.07	5.07	5.07	5.07	0
5	2019-07-29	5.07	5.07	5.07	5.07	0
6	2019-07-30	5.07	5.07	5.07	5.07	0
7	2019-07-31	5.07	5.07	5.07	5.07	0
8	2019-08-01	5.07	5.07	5.07	5.07	0
9	2019-08-02	5.07	5.07	5.07	5.07	0
10	2019-08-05	5.07	5.07	5.07	5.07	0
11	2019-08-06	5.07	5.07	5.07	5.07	0
12	2019-08-07	5.07	5.07	5.07	5.07	0
13	2019-08-08	5.07	5.07	5.07	5.07	0
14	2019-08-09	5.07	5.07	5.07	5.07	0
15	2019-08-12	5.07	5.07	5.07	5.07	0
16	2019-08-13	5.07	5.07	5.07	5.07	0
17	2019-08-14	5.07	5.07	5.07	5.07	0
18	2019-08-15	5.07	5.07	5.07	5.07	0
19	2019-08-16	5.07	5.07	5.07	5.07	0
20	2019-08-19	5.07	5.07	5.07	5.07	0
21	2019-08-20	5.07	5.07	5.07	5.07	0
22	2019-08-21	5.07	5.07	5.07	5.07	0
23	2019-08-22	5.07	5.07	5.07	5.07	0
24	2019-08-23	5.07	5.07	5.07	5.07	0
25	2019-08-26	5.07	5.07	5.07	5.07	0
26	2019-08-27	5.07	5.07	5.07	5.07	0
27	2019-08-28	5.07	5.07	5.07	5.07	0
28	2019-08-29	3.11	3.11	3.11	3.11	4100
29	2019-08-30	3.11	3.11	3.11	3.11	0
30	2019-09-03	3.11	3.11	3.11	3.11	0
31	2019-09-04	3.11	3.11	3.11	3.11	0
32	2019-09-05	3.11	3.11	3.11	3.11	0
33	2019-09-06	3.11	3.11	3.11	3.11	0
34	2019-09-09	3.11	3.11	3.11	3.11	0
35	2019-09-10	3.11	3.11	3.11	3.11	0
36	2019-09-11	3.11	3.11	3.11	3.11	0
37	2019-09-12	3.11	3.11	3.11	3.11	0
38	2019-09-13	3.11	3.11	3.11	3.11	0
39	2019-09-16	3.11	3.11	3.11	3.11	0
40	2019-09-17	3.11	3.11	3.11	3.11	0
41	2019-09-18	3.11	3.11	3.11	3.11	0
42	2019-09-19	3.11	3.11	3.11	3.11	0
43	2019-09-20	3.11	3.11	3.11	3.11	0
44	2019-09-23	3.11	3.11	3.11	3.11	0
45	2019-09-24	3.11	3.11	3.11	3.11	0
46	2019-09-25	3.11	3.11	3.11	3.11	0
47	2019-09-26	3.11	3.11	3.11	3.11	0
48	2019-09-27	3.11	3.11	3.11	3.11	0
49	2019-09-30	3.11	3.11	3.11	3.11	0
50	2019-10-01	3.11	3.11	3.11	3.11	0
51	2019-10-02	3.11	3.11	3.11	3.11	0
52	2019-10-03	3.11	3.11	3.11	3.11	0
53	2019-10-04	3.11	3.11	3.11	3.11	0
54	2019-10-07	3.11	3.11	3.11	3.11	0
55	2019-10-08	3.11	3.11	3.11	3.11	0
